Id	CountyName	StateName	Population	LandArea
53011	Clark County	 Washington	4001	656.26	
53013	Columbia County	 Washington	102138	873.52	
53015	Cowlitz County	 Washington	38369	1166.41	
53017	Douglas County	 Washington	7584	1848.74	
53019	Ferry County	 Washington	78680	2257.46	
53021	Franklin County	 Washington	2246	1265.38	
53023	Garfield County	 Washington	88885	718.18	
53025	Grant County	 Washington	72272	2791.37	
53027	Grays Harbor County	 Washington	78707	2224.59	
53029	Island County	 Washington	29802	517.39	
53031	Jefferson County	 Washington	1940777	2178.03	
53033	King County	 Washington	251400	2306.77	
53035	Kitsap County	 Washington	40954	565.98	
53037	Kittitas County	 Washington	20421	2333.24	
53039	Klickitat County	 Washington	75399	1904.29	
53041	Lewis County	 Washington	10536	2436.43	
53043	Lincoln County	 Washington	60545	2339.74	
53045	Mason County	 Washington	40959	1051.09	
53047	Okanogan County	 Washington	20945	5315.38	
53049	Pacific County	 Washington	12976	1223.58	
53051	Pend Oreille County	 Washington	798528	1425.34	
53053	Pierce County	 Washington	15740	1806.67	
53055	San Juan County	 Washington	117087	621.09	
53057	Skagit County	 Washington	11053	1920.49	
53059	Skamania County	 Washington	714443	1683.95	
53061	Snohomish County	 Washington	470375	2196.53	
53063	Spokane County	 Washington	43498	1780.82	
53065	Stevens County	 Washington	252410	2540.66	
53067	Thurston County	 Washington	4003	773.68	
53069	Wahkiakum County	 Washington	58643	286.7	
53071	Walla Walla County	 Washington	201404	1299.23	
53073	Whatcom County	 Washington	44997	2503.64	
53075	Whitman County	 Washington	242454	2177.61	
53077	Yakima County	 Washington	16472	4311.78	
54001	Barbour County	 West Virginia	104410	342.77	
54003	Berkeley County	 West Virginia	24617	321.61	
54005	Boone County	 West Virginia	14531	503.22	
54007	Braxton County	 West Virginia	24021	516.2	
54009	Brooke County	 West Virginia	96240	92.26	
54011	Cabell County	 West Virginia	7613	288.04	
54013	Calhoun County	 West Virginia	9432	280.65	
54015	Clay County	 West Virginia	8147	343.85	
54017	Doddridge County	 West Virginia	46000	320.51	
54019	Fayette County	 West Virginia	8623	668.4	
54021	Gilmer County	 West Virginia	11929	340.09	
54023	Grant County	 West Virginia	35572	480.23	
54025	Greenbrier County	 West Virginia	23791	1024.49	
54027	Hampshire County	 West Virginia	30594	644.67	
54029	Hancock County	 West Virginia	13912	88.36	
54031	Hardy County	 West Virginia	68959	584.52	
54033	Harrison County	 West Virginia	29206	416.63	
54035	Jackson County	 West Virginia	53545	471.62	
54037	Jefferson County	 West Virginia	192572	211.59	
54039	Kanawha County	 West Virginia	16389	911.07	
54041	Lewis County	 West Virginia	21714	389.79	
54043	Lincoln County	 West Virginia	36508	438.61	
54045	Logan County	 West Virginia	21966	455.63	
54047	McDowell County	 West Virginia	56460	534.94	
54049	Marion County	 West Virginia	32993	311.51	
54051	Marshall County	 West Virginia	27242	312.2	
54053	Mason County	 West Virginia	62251	444.84	
54055	Mercer County	 West Virginia	28049	420.71	
54057	Mineral County	 West Virginia	26660	329.16	
54059	Mingo County	 West Virginia	96417	423.66	
54061	Monongalia County	 West Virginia	13528	365.91	
54063	Monroe County	 West Virginia	17507	473.68	
54065	Morgan County	 West Virginia	26201	229.69	
54067	Nicholas County	 West Virginia	44307	654.45	
54069	Ohio County	 West Virginia	7666	108.86	
54071	Pendleton County	 West Virginia	7630	698.21	
54073	Pleasants County	 West Virginia	8750	134.6	
54075	Pocahontas County	 West Virginia	33471	941.9	
54077	Preston County	 West Virginia	55660	651.45	
54079	Putnam County	 West Virginia	78852	350.42	
54081	Raleigh County	 West Virginia	29361	609.38	
54083	Randolph County	 West Virginia	10391	1040	
54085	Ritchie County	 West Virginia	14884	453.61	
54087	Roane County	 West Virginia	13813	483.8	
54089	Summers County	 West Virginia	16889	367.73	
54091	Taylor County	 West Virginia	7109	175.7	
54093	Tucker County	 West Virginia	9188	421.13	
54095	Tyler County	 West Virginia	24210	260.71	
54097	Upshur County	 West Virginia	42273	354.89	
54099	Wayne County	 West Virginia	9158	512.23	
54101	Webster County	 West Virginia	16526	556.18	
54103	Wetzel County	 West Virginia	5769	361.39	
54105	Wirt County	 West Virginia	86835	234.85	
54107	Wood County	 West Virginia	23668	376.98	
54109	Wyoming County	 West Virginia	20898	501.85	
55001	Adams County	 Wisconsin	16113	688.57	
55003	Ashland County	 Wisconsin	45882	2294.11	
55005	Barron County	 Wisconsin	15078	890.08	
55007	Bayfield County	 Wisconsin	248526	2041.75	
55009	Brown County	 Wisconsin	13544	615.47	
55011	Buffalo County	 Wisconsin	15528	709.63	
55013	Burnett County	 Wisconsin	48960	880.44	
55015	Calumet County	 Wisconsin	62362	397.06	
55017	Chippewa County	 Wisconsin	34610	1041.36	
55019	Clark County	 Wisconsin	56596	1219.14	
55021	Columbia County	 Wisconsin	16677	795.78	
55023	Crawford County	 Wisconsin	490379	599.29	
55025	Dane County	 Wisconsin	88741	1238.43	
55027	Dodge County	 Wisconsin	27872	907.08	
55029	Door County	 Wisconsin	43963	2369.94	
55031	Douglas County	 Wisconsin	43788	1480.03	
55033	Dunn County	 Wisconsin	98952	863.96	
55035	Eau Claire County	 Wisconsin	4486	645.31	
55037	Florence County	 Wisconsin	101577	497.52	
55039	Fond du Lac County	 Wisconsin	9361	765.87	
55041	Forest County	 Wisconsin	51055	1046.49	
55043	Grant County	 Wisconsin	36800	1183.44	
55045	Green County	 Wisconsin	19064	584.62	
55047	Green Lake County	 Wisconsin	23712	380.46	
55049	Iowa County	 Wisconsin	5978	768.16	
55051	Iron County	 Wisconsin	20436	919.29	
55053	Jackson County	 Wisconsin	83751	1000.08	
55055	Jefferson County	 Wisconsin	26701	582.8	
55057	Juneau County	 Wisconsin	166373	804.22	
55059	Kenosha County	 Wisconsin	20600	754.36	
55061	Kewaunee County	 Wisconsin	114718	1084.61	
55063	La Crosse County	 Wisconsin	16836	479.96	
55065	Lafayette County	 Wisconsin	19951	634.62	
55067	Langlade County	 Wisconsin	28710	887.95	
55069	Lincoln County	 Wisconsin	81266	906.97	
55071	Manitowoc County	 Wisconsin	134041	1493.85	
55073	Marathon County	 Wisconsin	41704	1576.24	
55075	Marinette County	 Wisconsin	15366	1550.26	
55077	Marquette County	 Wisconsin	4274	464.46	
55078	Menominee County	 Wisconsin	946584	365.02	
55079	Milwaukee County	 Wisconsin	44714	1189.8	
55081	Monroe County	 Wisconsin	37632	908.47	
55083	Oconto County	 Wisconsin	36029	1149.18	
55085	Oneida County	 Wisconsin	176777	1236.11	
55087	Outagamie County	 Wisconsin	86429	644.46	
55089	Ozaukee County	 Wisconsin	7458	1116.3	
55091	Pepin County	 Wisconsin	40842	248.7	
55093	Pierce County	 Wisconsin	44094	591.62	
55095	Polk County	 Wisconsin	70027	956.33	
55097	Portage County	 Wisconsin	14141	822.82	
55099	Price County	 Wisconsin	195024	1278.57	
55101	Racine County	 Wisconsin	18020	791.98	
55103	Richland County	 Wisconsin	160356	589.45	
55105	Rock County	 Wisconsin	14670	726.26	
55107	Rusk County	 Wisconsin	84363	930.96	
55109	St. Croix County	 Wisconsin	61953	735.85	
55111	Sauk County	 Wisconsin	16580	848.51	
55113	Sawyer County	 Wisconsin	41820	1350.44	
55115	Shawano County	 Wisconsin	115377	909.39	
55117	Sheboygan County	 Wisconsin	20631	1271.07	
55119	Taylor County	 Wisconsin	28853	984.58	
55121	Trempealeau County	 Wisconsin	29827	742.05	
55123	Vernon County	 Wisconsin	21489	816.5	
55125	Vilas County	 Wisconsin	102310	1017.92	
55127	Walworth County	 Wisconsin	15893	576.55	
55129	Washburn County	 Wisconsin	131840	853.13	
55131	Washington County	 Wisconsin	389740	435.92	
55133	Waukesha County	 Wisconsin	52377	580.52	
55135	Waupaca County	 Wisconsin	24565	765.38	
55137	Waushara County	 Wisconsin	166984	637.44	
55139	Winnebago County	 Wisconsin	74591	578.75	
55141	Wood County	 Wisconsin	36186	809.51	
56001	Albany County	 Wyoming	11636	4309.03	
56003	Big Horn County	 Wyoming	45840	3159.1	
56005	Campbell County	 Wyoming	15781	4801.69	
56007	Carbon County	 Wyoming	13779	7964.44	
56009	Converse County	 Wyoming	7036	4265.29	
56011	Crook County	 Wyoming	40103	2870.61	
56013	Fremont County	 Wyoming	13277	9266.21	
56015	Goshen County	 Wyoming	4791	2232.31	
56017	Hot Springs County	 Wyoming	8564	2006.32	
56019	Johnson County	 Wyoming	91719	4174.86	
56021	Laramie County	 Wyoming	17960	2687.82	
56023	Lincoln County	 Wyoming	75876	4089.23	
56025	Natrona County	 Wyoming	2478	5375.91	
56027	Niobrara County	 Wyoming	28203	2627.99	
56029	Park County	 Wyoming	8677	6968.85	
56031	Platte County	 Wyoming	29097	2111.02	
56033	Sheridan County	 Wyoming	10065	2527.14	
56035	Sublette County	 Wyoming	43890	4935.97	
56037	Sweetwater County	 Wyoming	21326	10491.73	
56039	Teton County	 Wyoming	20942	4221.96	
56041	Uinta County	 Wyoming	8425	2087.66	
56043	Washakie County	 Wyoming	7152	2242.85	
56045	Weston County	 Wyoming		2400.13	
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
					
